text_clean,exclamation,emojis,links,hashtags,airline_sentiment
stuck in airplane both on way out of phl and again in houston  all passengers frustrated  makes me want to avoid airline,False,False,False,False,negative
bag turned up  no thanks to your useless callcentre and useless website,False,False,False,False,negative
flight from phl to austin cancelled flighted  headed to houston  delayed  now have to pay to rent a car and drive 3 hrs to austin,False,False,False,False,negative
i understand the weather issues  i dont understand how i was not notified of the cancelled flightlation  and had to realize it so late flight ,False,False,False,False,negative
why wont u deliver my luggage  almost two days and holding on the phone for over 4 hrs  help ,True,False,False,False,negative
 whooo hooo just crossed 25367    at my current pace i should reach 152202 for the year ,True,False,False,False,positive
would like to talk to someone  please follow ,False,False,False,False,neutral
you have now lost my luggage for 40 hours holding for 4 hrs on phone wtf is this how you treat your loyal passengers  stranded,False,False,False,True,negative
lmao this is so funny,False,False,False,False,neutral
have been waiting over three hours to talk to someone to rebook a flight due to weather  does call back service actually work  ,False,False,False,False,negative
the service received by both of us was rude and well below my expectations of your airline  that is whats most frustrating,False,False,False,False,negative
i was on a flight for tomorrow and my reservation is coming up  help me ,True,False,False,False,neutral
please dm me a way to get in touch with someone that can help  im platinum aa and considering quitting aa bc of this ,False,False,False,False,negative
thanks for following up  i think its fair to refund the ticket price and the two one way rental cars i had to buy ,False,False,False,False,positive
it was my friend  she shouldnt have been scheduled so close together at lax then not reimbursed  its costing her 12 hrs   250,False,False,False,False,negative
understood  thanks anyway,False,False,False,False,positive
so what are you going to do for me since i cant take the option you gave me  what type of refund will you do for me ,False,False,False,False,negative
1  i was on 1610 today to yyz  i had a bit of a bag issue that was cleared up beautifully  thank you to all of the check in,False,False,False,False,positive
sounding like they just got bitchslapped by,False,False,False,False,negative
when will tomorrows flight cancelled flightlations at dfw for aa flights be posted  we are on 2424 at 7am from lax ,True,False,False,False,negative
gate agent jan l at phoenix was at least able to get my younger daughter seated near my wife  thank you ,True,False,False,False,positive
ive been on hold with international award reservations for almost 2 hours  8004337300 keeps calling me  what is going on ,False,False,False,False,negative
can someone actually either call back or help me figure out how im getting home   ,True,False,False,False,negative
youre my early frontrunner for best airline  oscars2016,True,False,False,True,positive
can i get home before 12 or no ,False,False,False,False,negative
i left something on my flight from ord to sfo earlier today and believe its on the plane back at ord now  please help ,False,False,False,False,neutral
how is hanging up on customers because of  high volume  customer service  tried to resolve via dmstill waitingso bad  aafail,False,False,False,True,negative
i was told it would be emailed to me  but i havent received anything yet  how can i followup ,False,False,False,False,negative
all good  im catching the 1110 p flight tonight  thanks for the response ,True,False,False,False,positive
thats interestingagent told me so  sadly  another booked passenger didnt make it to gate by push back so i made it on ,False,False,False,False,negative
flight cancelled flightled  website refers to 1800   the 1800  hangs up on me  not autorebooked  really  horrible company ,False,False,False,False,negative
booked aa3370 departing jfk 225  15  it was booked via ba and i want to change my ff  to aa can you do that for me via twitter ,False,False,False,False,neutral
we have been sitting on this bird aa1457 for 2 hrs on the dfw tarmac  some water would be nice  wheres your manners ,False,False,False,True,negative
i need to know what to do  my flight has been cancelled flightled and i cant speak to anyone  help ,True,False,False,False,negative
been calling your for 4  hours to reschedule a flight to dfw due to weather and your wont even let me stay on hold ,False,False,False,True,negative
thanks  she did her best  staying the night in dallas  new trial to detroit via atlanta tomorrow  assuming no cancelled flightlations ,False,False,False,False,negative
your customer service is a disgrace ,False,False,False,False,negative
joanna did a wonderful job  thank her for me ,True,False,False,False,positive
she got to the gate just in time to watch the plane push back  5 minutes was all she needed  glad we ’ ve relatives nearby ,False,False,False,False,negative
first flight is cancelled flightled  been on hold for 4 hours  need information and getting none  help ,False,False,False,False,negative
get a new crystal ball  cancelled flight flights before weather hits to rebook me on flight during  looking like 2 nights hotel on me ,False,False,False,False,negative
yes  shows cancelled flightled  asks for her to contact you at 800 number ,False,False,False,False,negative
thanks  are they really open 330 am  7 pm every day  any way to check they are open before going all the way there  thanks ,True,False,False,False,positive
toby hates you lol,False,False,False,False,negative
thanx for replying  dm sent,False,False,False,False,positive
what i am put off by is the fact that no gate supervisor has tried to come by and communicate with us ,False,False,False,False,negative
not anymore ,False,False,False,False,negative
need to change flight  but the cs  is telling me it cant take my call  cant change online  please help  flight is this week ,False,False,False,False,negative
48 hours and still no bag  could have flown to costa rica and back by now  i had gifts for my family in my bags ,False,False,False,False,neutral
no  when i call aa now i cant even get on hold  can you help me ,False,False,False,False,negative
lies  lies  lies  worst travel experience of my life  day 2 no clothes on vaca  lostluggage unprofessional pit mia,False,False,False,True,negative
tell that piece of shit to get fucked  ill fly exclusively with you for life ,False,False,False,False,negative
i have  continued contacting  your phone reps for 7 hours and am still unable to get through  thats absurd and i am livid ,False,False,False,False,negative
thanks,False,False,False,False,positive
probably had money on they said to hell with lol,False,False,False,False,neutral
dfw gate 16 to bmi agent seriously is beyond incompetent  never flying aa again if can be avoided fail pathetic,False,False,False,True,negative
im going to speak with customer service at the airport tomorrow morning and see what my options are  i need a flight tomorrow,False,False,False,False,neutral
can we get a status update on flight 1457  are we going to make it home tonight  ,False,False,False,False,neutral
🙏 in my hotel now  thank you ,True,True,False,False,positive
i have almost 3 million miles w u so i am loyal to u  when r u going to reciprocate  what a joke,False,False,False,False,negative
thank you for holding  we apologize for the delay in answering your call  to speak to a representative please continue to hold ,False,False,False,False,negative
weather was not involved ,False,False,False,False,negative
no  i was on hold for 4 12 hours  3 diff agents each w  different information  frustrating  kept getting txfd ,False,False,False,False,negative
im still on hold if youre wondering  4 hours 37 minutes and counting  servicefail onholdforever suboptimal,False,False,False,True,negative
i have never seen such incompetency from a gate agent in years of business travel dfw b16 gate agent needs training or new job,False,False,False,False,negative
it says changes cant be made online,False,False,False,False,negative
whats the status of flights for tuesday out of dallas  ,False,False,False,False,neutral
hey you cancelled flightled my flight  and i cant get someone on the phone to rebook  2 hour wait minimum   can i get some service ,False,False,False,False,negative
our ft 1261 tus  dfw  w  cx to lga  tomorrow cancelled flighted  4 hrs so far waiting for call back  what should we do  need to get to nyc,False,False,False,False,negative
and our meals are also on us  because this company does not care about their customers  truly disgraceful ,False,False,False,True,negative
by far the best example of the worst company,False,False,False,False,negative
cost me a day of vacation   350 hotel stay   day of dog boarding  and a day of airport parking ,False,False,False,False,negative
got my bags this morning  thanks ,True,False,False,False,positive
joanna is wonderful  new flight booked by a very friendly and helpful agent during a very stressful day  thank you ,True,False,False,False,positive
and the way i have been spoken to by dfw and mia employees is truly disgusting  save the pain fly with anyone else,False,False,False,True,negative
im home  only 9hr late flight  no thanks to your service centre  their plan involved 4 flight legs all across na and 2 full days ,False,False,False,False,negative
thx for losing my bag  how hard is it to care for a bag w priority on it  why do u cont to not care for eps ,False,False,False,False,negative
ok no worries  thanks for the straight story  its appreciated ,False,False,False,False,positive
thank you for the response  when i book ive tried my aa number and my us airways number and each time it doesnt pick it up,False,False,False,False,neutral
to my destination  after waiting 2 hours and missing our second flight with them  our luggage made the flight though ,False,False,False,True,negative
flights out of dallas on tuesday are not going to be cancelled flightled correct ,False,False,False,False,neutral
that luggage you forgot  mia  he just won an oscar 😄 💝 💝 💝,False,True,False,True,negative
cost me 1 day of vacation   350  and all i got was a rude woman tell me to go to another country and figure out how to get ,False,False,False,True,negative
you should really help out  you are getting a ton of bad publicity right now willneverflywithyou,False,False,False,True,negative
flight number 2386,False,False,False,False,neutral
it looks like a mistake,False,False,False,False,neutral
lost luggage on flight yesterday morning miami to newyork lga no response and no luggage more than 37 hrs ltr,False,False,False,True,negative
wow thats helpful ,False,False,False,False,positive
at the gate when i get off the plane ,False,False,False,False,neutral
can you take care please  thanks,False,False,False,False,neutral
“  those are very beautiful photos  ” thx  would marketing dept be interested in buying ,True,False,False,False,positive
no worries youre swamped i know just dmd back thank u,False,False,False,False,neutral
we made it so no worries  you guys did good tonight and even put on my flight firstclass,False,False,False,True,positive
by  answering as fast as they can   you mean hanging up on every call ,False,False,False,False,negative
but at least your automated message gives me info about your merger w   another airline i know to avoid ,False,False,False,False,negative
done  i hope you can offer something ,False,False,False,False,neutral
that 2 hr wait became a 4 hr one  and yall claimed to have sent an email  yeah  that never happened  flydelta,False,False,False,True,negative
its been 2 hrs of wait on the phone a  worst customer services b  trying to know where my suitcase is and way more 😤 angry,False,True,False,True,negative
why dont you take care of flight screw ups,False,False,False,False,negative
wht n 👎 experience w  aa reservations service tried to be patient with rep and she just disconnects me aa do u record conv  ,False,False,False,True,negative
any info for cancelled flightled flight 1046 tomorrow morning out of dfw  cant get calls through to speak with anyone ,False,False,False,False,negative
ticks me off ,False,False,False,False,negative
my fly is 1579 if do you have some news,False,False,False,False,neutral
“ thanks for info on super large passengers  the extra seat mr  big needed was the one i was sitting in already customerservice,False,False,False,True,negative
today  after 6 yrs   no longer my preferred airline ,False,False,False,False,negative
thanks  two hours to go inflight  then hotel  hang in there with all the dfw travel delays aa team ,False,False,False,False,negative
 appreciate your system is busy but when i call  having your automated system hang up on me is not helpful ,False,False,False,False,negative
next time my flights cancelled flightled  id appreciate some indication  email  text  carrier pigeon   app didnt even warn at check in,False,False,False,False,negative
nope  i have not been rebooked ,False,False,False,False,negative
online flight notification is down ,False,False,False,False,neutral
 i am platinum  i am flying usair and they have stranded me in clt  not answering phones  did not rebook me  please help ,False,False,False,False,negative
is aa951 to são paulo taking off today  your colleagues wont tell us any thing,False,False,False,False,negative
flight 1388 tomorrow 515 am  status please  thanks,False,False,False,False,neutral
you cant change my flights and not have enough operators to handle calls  unacceptable americanairlines,False,False,False,True,negative
you have a lot on your plate flight dealing with cancelled flightlations and weather tonite  those are more important  i know you will respond ,False,False,False,False,positive
 flight 654 delayed  flight 409 you sold my seat  flight 0671 strand me in phx for three hours  thanks for the memories 😡 😤 😖 😲 😩,False,True,False,False,negative
i paid extra  for my seat  the monitor didnt work from on aa111  how about a refund on the seat  conf   mdbeei  mcmullen,False,False,False,False,negative
how nice it would be if you had helpful flight attendants instead of the rude nasty ones you employ  whyareyouyelling,False,False,False,True,negative
yes  however  the seats they assign us that day are never together  i just want to sit with my husband  why is that impossible ,True,False,False,False,negative
any luck ,False,False,False,False,neutral
group cancelled flights close to a thousand flights monday httptcov1RADYKEP2,False,False,True,True,neutral
its been almost 3 days and its still frozen  thanks doll 😘 😑,False,True,False,False,negative
line of 100  people to rebook at mia now  virtual hold on rebook line just hangs up during call back  httptcoUpaz1eF3Dl,False,False,True,False,negative
found out my flight tomorrow was cancelled flightled  got in the queue for a callback 35 hours ago … still nothing  can i get rebooked  ,False,False,False,False,negative
looking for status of flight 1388 schedule for 515 am tomorrow morning  thank you,False,False,False,False,neutral
thanks for your canned response that makes it look like you care about your customers  im sure all twitter users fall for it ,False,False,False,False,negative
yes  but should be able to get a push notification via the app if i ’ m logged in and on a trip  email  text is so 2010 😥 ,False,True,False,False,negative
ratchet airway   ,True,False,False,False,negative
how do i check  reservation for joe watson and kelsey jennings  we were on hold for 2 hours  waiting for call back now  eta ,False,False,False,False,negative
is the new  and both are worse than taking the americanairlines nocustomerservice fail,False,False,False,True,negative
my flight tomorrow from slc to dfw aa304 cancelled flighted  can you help me get there ,False,False,False,False,negative
what are the odds my bag was picked up by someone not me while in another country  because it says it hasnt been located yet ,False,False,False,False,negative
better do the right thing and take care of or els youre losing business   ,True,False,False,False,negative
have been waiting for a call back for over two hours jan to die tomorrow at 6am cancelled flightled what are my options ,False,False,False,False,negative
i already landed  but  if you still care it was 1891  thanks for the help though   do you k ow what caused the failure ,True,False,False,False,neutral
one staff on desk  now been queuing for over an hr ,False,False,False,False,negative
anything you can do ,False,False,False,False,neutral
and even worse  by the time you responded to my tweets i took two flights over five hours  and that was the quickest response ,True,False,False,False,negative
on top of that my online record was unavailable as well and then couldnt get anyone on the phone ,False,False,False,False,negative
my exboyfriend picks up my calls more than you do  cancelled flightedflight nocustomerservice americanairlines fail,True,False,False,True,negative
hey aa  a suggestion  note on your seat maps what seats have electronics box blocking legroom  aa215 httptcohcNN0wXQQr,False,False,True,False,negative
why are you still selling tickets when you havent rebooked people to arrive at their destinations on time ,False,False,False,False,negative
didnt really need anything  saw your mentions are often negative  keep up the good work  gratitude 🇺 🇸 ✈ ️,False,False,False,True,positive
americanview sweet home chicago httptcoJ6icLV8DTs,False,False,True,True,positive
ltaljx  from dca to oma this morning  all of the staff that helped me fix my problem were so helpful  goodthingscome thanks,False,False,False,True,positive
oh shiz im only 40 minutes into my wait after the first 3 hour barrier  unbelievable,False,False,False,False,negative
wow still screw n stuff up,False,False,False,False,negative
i just checked the app and it said my flight had been moved back a day  no explanations why  no answer on the 800 number ,False,False,False,False,negative
employees are racist   ,True,False,False,False,negative
this is pathetic customer service  why have bag tags  barcodes and computers if your response is   not yet located  ,False,False,False,False,negative
i hope it takes you 6 hours to get home when it should take 20  my flight was cancelled flightled because they  couldnt staff the plane ,False,False,False,False,negative
what is aa going to do to fix their utterly embarrassing customer service  you wont even answer the dang phone ,True,False,False,False,negative
not yet  im next in the terminal a customer service area ,False,False,False,False,negative
and it gets better  other passengers rebooked direct on other airlines  whereisthelove whybeaaff ,False,False,False,True,negative
i need to speak to a real person  my flight was cancelled flightled with no explanation  and ive been on hold for more than 3 hours ,False,False,False,False,negative
you have let me down  seriously  unhappycustomer,False,False,False,True,negative
ever think about being prepared and bringing in more people  does anyone have any business sense at aa ,False,False,False,False,negative
why do i have to wait for 2 hours to talk to someone when you changed my flight ,False,False,False,False,negative
due to gate agents i missed my connecting flight to mexico city  not a happy customer aa  lets correct this,False,False,False,False,negative
she doesnt have twitter ,False,False,False,False,neutral
at some point u need to tell passengers what is going on  at jfk waiting to get on flight it is a mess ,False,False,False,False,negative
its not that  its the rude agent who wouldnt listen to anything i would say and it clearly fit into the sizer,False,False,False,False,negative
seriously  i do not want to wait 24 hours for a flight when i have to prepare for a family funeral ,False,False,False,False,negative
your gate agents at dfw gate b16 are pathetic tonight  terrible communication  stories changing and apathetic,False,False,False,False,negative
i was worried when my bag went san to dca 24 hours before me  but our reunion was an organized breeze  httptcouOARyQ98PU,True,False,True,False,negative
yea no worries  im just going home to denver  not your fault  weather sucks bad ,False,False,False,False,neutral
ive been tryin to use my voucher to book a flight the last 2days  lines are busy  plse help me  the flight may go up ,False,False,False,False,negative
yes  thanks for checking  very cramped  but got on  made it safely  flying back tomorrow at 1pm  httptcoCSddCCMvbD,False,False,True,False,positive
is the worst airline to ever travel with    the worst   theyre equivalent to dirt   ,True,False,False,False,negative
great flight experience again  sfojfk  dare i say it  a consistent high quality on a legacy airline  keep it up guys ,True,False,False,False,positive
pretty bad at dfw no updates two flights behind doors open breeze no america airlines workers httptco6MBK79mdnW,False,False,True,True,negative
great  thank you ,False,False,False,False,positive
yes and the auto rebook confirmed an outbound that departs after the return flight   fire the software programmers,False,False,False,False,negative
im getting calls from 18004337300 but the calls seem to drop instantly  is there any alternate avenue for resched  support ,False,False,False,False,negative
supposed to arrive at my destination tonight  american rebooks me for wednesday  where am i staying until then ,False,False,False,False,negative
how can you have no food on a 4 hour flight 528 from columbus to phoenix  starving and pissed off  cant eat go go ,True,False,False,False,negative
jal and cathay pacific so no  i cant do it online ,False,False,False,False,negative
what is the status of flight 1675 tomorrow,False,False,False,False,neutral
4828 but i just missed it because no one is at the gate to marshall us in so now i have to rent a car  drive 5 hrs  so thanks ,False,False,False,False,negative
the pilot told us they would release bags as well as offer hotel vouchers  neither happened ,False,False,False,False,negative
my understanding is they were able and did for many other flights but chose not to for this one ,False,False,False,False,negative
hey so im very disappointed with my time traveling with you  ive had the worst experience and both times the flight delayed ,True,False,False,False,negative
37 minutes   ,False,False,False,False,negative
having trouble getting rebooked,False,False,False,False,negative
i understand  im feeling cranky  i called aas bag tracker number and heard  your bag has not been located   😩,False,True,False,False,negative
aa45  jfk to las ,False,False,False,False,negative
im willing to hold for an agent  you arent being helpful you keep hanging up on me americanairsucks hiremorepoeple,False,False,False,True,negative
i have been trying to speak with an agent the whole day about my cancelled flightled flight  what i can do ,False,False,False,False,negative
need to go frm tpa to mci tmrw  my connection thru dfw is cancelled flightled  can u connect me thru a diff city  been on hold for 2 hrs,False,False,False,False,negative
any hints to get through to and stay connected with you to rearrange weather relate flightd cancelled flights  hours in now w  nothing ,False,False,False,False,negative
no gate agent after 30 minutes to let us off the plane    wtw  grounds crew is here  hope youre ready to cover my delay,False,False,False,False,negative
you cant even get someone on the phone  great story for the media ,False,False,False,False,negative
“   jason  youll end up missing your connection  please see our dfw agents for assistance  ” nope  hasnt taken off yet  still ,True,False,False,False,negative
finally made it to chicago  13 hours late flight  did get a  12 food voucher for my waitabout  1per  hr  never again  good bye ,False,False,False,False,negative
instead of putting the burden on your customers do the right thing and get more gate agents ,False,False,False,False,negative
guys 5350 in dfw stuck at the gate for half an hour  do we pull the slide or what ,False,False,False,False,negative
plz kys i have been sitting in this plane for an hour i want to leave,False,False,False,False,negative
after all that weve been through today as a courtesy to not allow a passenger with an oxgen tank sit up there is bad business,False,False,False,False,negative
now youve cancelled flightled my flight  first a priority ticket bumped and now this  youre losing customers  people are furious ,False,False,False,False,negative
i finally got someone on the phone so no worries ,True,False,False,False,negative
it that you say is going to help us  give me a number to call that isnt a recording w a 2 hour wait time ,True,False,False,False,negative
ok  pilots are looking for agents  they jumped out  flt 5350 dfw  this is crazy,False,False,False,True,negative
no youre not youre trying to book me past when i need 2 arrive but youre still selling seats on the day im trying 2 travel,False,False,False,False,negative
because you wont get our bags for us because you said they would go on to cincinnati even though we cant  who exactly is,False,False,False,False,negative
you all should really be ashamed  the entire business class cabin is empty and almost all of first class ,False,False,False,False,negative
you could only get us on a flight 30 minutes before the funeral starts  were stranded in dallas w  o luggage for 2 days,False,False,False,False,negative
just cancelled flightled my 7 am flight tomorrow with out informing me at all today  then booked one in 2 days  and no customer service,False,False,False,False,negative
thanks  i note some  but not all  flights are cancelled flightled  are only some aircraft  runways working out of dfw today  tomorrow ,False,False,False,False,negative
we knew it was not going to leave but we had 6 hours waiting  that was the hurry ,False,False,False,False,negative
we tried  we are headed to a funeral in cincinnati and your people didnt even tell us we could get on standby ,False,False,False,False,negative
they dont even give an option to hold  just say lines are busy plz try late flightr,False,False,False,False,negative
i will be writing a very detailed letter to you all about this experience today  i have never experienced such awful cs ever,False,False,False,False,negative
the delay is nothing but the personnel being so combative up to the point of saying  whats the hury  the plane is not leaving,False,False,False,False,negative
delta rerouted 6 of my bags onto aa977 miacur  how can i see if they made it onto the flight ,False,False,False,False,negative
would have been nice if the agents were at the very least courteous since the delay was aas fault,False,False,False,False,negative
your logo looks like 3d glasses ,False,False,False,False,neutral
no private msg me and will provide details  u really need customer svc training for your staff,False,False,False,False,negative
and let flt 2350 know im coming  gate crew have yet to arrive to let us off flt 5350 dfw,False,False,False,True,negative
you guys should really improve the service experience with your on site personnel  this has been one of the worst experiences ,False,False,False,False,negative
are killing me  over 3 hours to get no human to help me ,False,False,False,False,negative
1 ticket agent servicing at least 60 people on line  waiting for an hour and a half and your phones hang up on people ,False,False,False,False,negative
yeah  rebooked for tomorrow morning  but extremely disappointed to miss a wedding ,False,False,False,False,negative
americanview new paint scheme looks great  usairways httptcoGt6umHbh43,True,False,True,True,positive
thanks for the call on my cancelled flightled flight  not  flight booking problems me for tues no good weather caused me 2 leave early,True,False,False,False,negative
on plane for jfk  sfo  been sitting here for 15 hours waiting for push crew  how is this acceptable ,False,False,False,False,negative
waiting for you to pick up  coming up on 3 hours now  httptconOPq5xIsbS,False,False,True,False,negative
hey flight 5350 in dfw stuck at gate with no gate agent  plane full of people missing connections ,False,False,False,False,negative
so weve now been driving across dfw for over 90mins  thats half fucking way to texarkana  shouldhavedriven,True,False,False,True,negative
can you tell me why all flights from xna 2 dfw are cancelled flightled for tomorrow morning already ,False,False,False,False,negative
thank you for the update ,True,False,False,False,positive
pathetic service,False,False,False,False,negative
dallas  fort worth flight number 5320,False,False,False,False,neutral
oh it can get better apparently  after making us wait for a gate  psych   now we need you to deice before coming to the gate  ,True,False,False,False,negative
if you could get the gate crew to help us off flt 5350 that would be great ,False,False,False,False,neutral
is the situation at jfk this evening is going to get better or worse  do not cancelled flight a flight like yesterday after 8h delayed,False,False,False,False,negative
ya but u werent sitting on the plane ,False,False,False,False,negative
i know you cant control weather but you can control how you treat customers  shafted,False,False,False,True,negative
i have tried to talk to someone for almost 6 hrs  you cancelled flightled my flight and you wont pick up the phone  pathetic  very sad,True,False,False,False,negative
yes  hes in the next flight,False,False,False,False,neutral
several hrs late flight and 140 characters wont do it  cheers though,False,False,False,False,negative
my wifes flight is cancelled flightled  told to call  no one answers  how do we book a flight  help us please,False,False,False,False,negative
not in any way that i am happy with or find acceptable  if i could speak to a human maybe that would happen,False,False,False,False,negative
hi my flight to dfw 2463 was cancelled flightled tonight  called in and left my number for call back its been 3hrs please help ,False,False,False,False,negative
hi  i have my name  email  and aadvantage   but website wont let me reset password  can we troubleshoot together  thanks ,True,False,False,False,neutral
still looking as we speak ,False,False,False,False,neutral
were on aa1401 landed at 8 55pm in miami  but waiting for a gate  can someone on your team help us out  ,True,False,False,False,negative
 where are my bags  baggage claim c25 or c26  flt  959    i can see the plane from here  why does it take 25 min   ,False,False,False,False,negative
is there only one call centre  i know its busy right now  really need to speak to agent not computer,False,False,False,False,negative
you guys fail again  all i need to do is use my voucher for a ticket but i cant do it online yourphonesystemsucks,False,False,False,True,negative
shoutout to all the ground crews working in the cold  thanks for what yall do    social media team for customer service ,True,False,False,False,positive
i fortunately was not on that flight  just in the same waiting area  impressed w how he handled the stressful situation,False,False,False,False,positive
weve been on hold for over 4 hrs  you cancelled flighted flt 222 phldfw  need assistance   ,True,False,False,False,negative
thanks to marie for reflight booking problems me and my friends    im cali bound thanks to this sweet angel  blessed,True,False,False,True,positive
their flights into buffalo as well   you were the only flight cancelled flightled   ,True,False,False,False,negative
  this is after you cancelled flightled our flight into buffalo because of  weather  and lied to us and said other airlines cancelled flightled,False,False,False,False,negative
know that i could use that for a flight into canada  by they time they figured it out  it was too late flight to check our bags,False,False,False,False,neutral
dropping the ball  again  no catering  plane switch  no gate attendant  2 hours late flight  really nice ,False,False,False,False,negative
its adolfo garcia,False,False,False,False,neutral
my friend needs some help on her flt  shes not on twiiter   can i dm you her info ,False,False,False,False,neutral
my flight from vcp to jfk was delayed and now it has been cancelled flighted  what should i do ,False,False,False,False,negative
hats off to admiral lounge attendant  yyz terminal 3 who gave her banana to our toddler when none avail elsewhere ,False,False,False,False,positive
 well drop off your luggage 24 hours after your flight  is ridiculous ,False,False,False,False,negative
thanks  bummer  poor planning on my part  i assume the card in passbook wont work either ,False,False,False,False,neutral
you should be more timely with bags that missed a flight  people need their undies the next morning ,True,False,False,False,negative
i tried that  they wont book us with another airline  i wish i had flown with you  we are now stuck in fl til weds ,True,False,False,False,positive
a true americanview  the national mall httptcoN7ExdbcRHg,False,False,True,True,neutral
seriously  you hate since they cant accommodate you due to inclemental weather disruptions  lol  very funny,False,False,False,False,negative
gotta be worse than w  on time departures  i rushed back to terminal c for 8 25 flight but they havent strtd boarding ,False,False,False,False,negative
i know you are getting pummeled tonight we were one of the lucky out of just one more,False,False,False,False,neutral
and gold status too ,False,False,False,False,neutral
in car gng to dfw  pulled over 1hr ago  very icy roads  onhold with aa since 1hr  cant reach arpt for aa2450  wat 2 do ,False,False,False,False,negative
was told at 7pm my bags would 1000  be at my house by 9pm  well theyre not and i continue to be lied to ,False,False,False,False,negative
wont answer the reservation line  nice service  we may be stuck ,True,False,False,False,negative
its not your agents  its your voice activated system thats not working right  and no email on cancelled flightlation  lots of problems,False,False,False,False,negative
i was on flt 222 tomorrow  they moved me to 750  i need it moved to tuesday  the roads wont be better for flight 750  thanks,False,False,False,False,negative
im on 1058 tmrw from cun dfw  final destn is ord  seeing freezing rain in dfw all morning  should i change my connection ,False,False,False,False,neutral
no other  what should be valid  circle pacific itineraries can be booked either  always makes all us dest  invalid 4 last leg,False,False,False,False,negative
i am trying to add my tsa pre check number to my reservation online and dont see an option to do that    nosecuritylines,False,False,False,True,negative
you have the poorest trained employees at these desks  i havent even started to discuss the lostluggage yet,False,False,False,True,negative
none of your sample itineraries can actually be booked httptcomF7rABGn8a every last leg back to us says invalid,False,False,True,False,negative
im booked for tuesday night  60 degrees in alabama right now  im good  stay warm and safe ,False,False,False,False,positive
so plot thickens  were on plane but no ground crew to get us off gate  apparently under the weather in large numbers ,False,False,False,False,negative
800 number will not even let you wait for next customer rep  very frustrating  cant talk to humans ,False,False,False,False,negative
what happened   we didnt get a notification about a departure cancelled flightation tomorrow  why will it take 2 hrs to talk to someone,False,False,False,False,negative
you set a schedule try and keep it    aaalwayslate flight,True,False,False,True,neutral
 to my surprise ba doesnt have me registered in the system  i was getting hopeful   lets step it up  okay ,False,False,False,False,negative
unfortunately that is not true  a robot apologizes and hangs up  so how do i get help ,False,False,False,False,negative
thanks for the reply  but a functioning plane four hours ago was the only way to do that  the staff was friendly  tho ,False,False,False,False,positive
thank you for sending more details  theyre pretty handy dandy  more info here  httptcoFvlxIRh1F1 lookforwardtoflywithaa,False,False,True,True,positive
aa223 being ignored,False,False,False,False,negative
fyi twice now ive tried the  well call you when someone is free  thing  both times it called  i picked up  then it hung up ,False,False,False,False,negative
thats the number i called  it wouldnt let me speak to an agent because of the issues with weather today,False,False,False,False,negative
usually raving about the service to lax  your nbr 1 and helper cant figure out how to hang a coat and serve a drink  6f,False,False,False,False,negative
just so you know  reservations team has a 2  hr callback time,False,False,False,False,negative
what do kids aged 11 and 12 need to fly with aa internally within the usa  thanks for confirming,False,False,False,False,neutral
absolute terrible service to schedule a 40 minute layover and then not let someone on the plane with the door not closed ,False,False,False,False,negative
i didnt miss my flight  american airlines gave my ticket  as well as 6 other passengers tickets away  not my fault ,False,False,False,False,negative
please help aa 2258 monday cancelled flightled  can you advise on reflight booking problems  refund  have children and need to make plans now,False,False,False,False,neutral
dm sent  answer me please,False,False,False,False,neutral
i really want to get home  tonight  preferably  please stop delaying my plane 😢 😕 😦 americanairlines,False,True,False,True,negative
is profiting in the billions and throwing crap at the people who put them there  american is a hurting brand,False,False,False,False,negative
ive never witnessed such covert tactics from an airline ,False,False,False,False,negative
you cancelled flightled my wifes flight and she has to call but your service wont even let us  going on 7 hours now ,False,False,False,False,negative
it shouldnt happen but did and has put us and our gear in jeopardy  what steps do you take to protect customers if their items,False,False,False,False,negative
american airlines ,False,False,False,False,neutral
all of these issues are not based on weather or things that are out of your control  these issues are based on negligence ,False,False,False,False,negative
the worst air experience i have ever had and i am not in the first plane yet ,False,False,False,False,negative
i just dmed you,False,False,False,False,neutral
why is it most first class passengers now request the sand which from coach ,False,False,False,False,neutral
good luck at dfw this evening aa ,True,False,False,False,positive
so we have a cancelled flightled flight in about twelve hours  maybe well have heard from an aa rep at that point ,False,False,False,False,negative
on hold for 3 hours  got an agent  immediately txfd me to change cncdld flight  told it would be 1 min  80 min late flightr  waiting,False,False,False,False,negative
awesome customer service on 390 from rdu  they snuck my wife a warm cookie  thx ,True,False,False,False,positive
flight attendants on aa2402 were spectacularfed the entire cabin then food from coach  why do you keep serving this vile food,False,False,False,False,negative
i just wish that a team member would pick up the phone at this point  let alone be courteous or helpful 😳,False,True,False,False,negative
seriously  pls pls bring more people up to help us  there are still flights to ord frm dfw and i want in httptcoo3CjsVSsqF,True,False,True,False,negative
i have followed and dmd you    please respond to my concern too  really disappointed with customer service ,False,False,False,False,negative
to add  i have to get up to go to work tomorrow am  i dont like having to wait up until 12 or late flightr  cs sucks ,False,False,False,False,negative
just when i thought you guys were done messing up  you make it worse  your airline ruins hopes and dreams ,False,False,False,False,negative
flight 1512  n924an  departs enroute to httptcoj0mhMkDiVl,False,False,True,False,neutral
approaching three hours sitting in the plane on the ground at dfw on americanairlines flight 3056  oscar performance,False,False,False,True,negative
 we have  they were useless  baggage service called before 9 to tell us we would have bags by 3  now  maybe midnight ,False,False,False,False,negative
